sID,sNR,cond,run,block,gtnum,gkind,gcolor,gint,gintVal,gtheButton,gresp,gRT,geval,gpairKind,gpairCorr,gpairRelate,gprevInt
02_B,1,2,4,30,8,1,3,1,300,2,0,0,1,4,1,3,2
02_B,1,2,4,30,9,0,3,0,0,1,1,716,2,3,2,1,1
02_B,1,2,4,30,10,0,3,0,0,2,2,625,1,1,5,1,0
02_B,1,2,4,30,11,0,3,0,0,1,1,657,1,1,1,1,0
02_B,1,2,4,30,12,0,3,0,0,2,2,579,1,1,1,1,0
02_B,1,2,4,31,1,0,3,0,0,1,1,644,1,3,5,1,0
02_B,1,2,4,31,2,1,4,2,300,1,1,567,2,2,2,3,0
02_B,1,2,4,31,3,0,4,0,0,2,2,580,1,3,5,1,2
02_B,1,2,4,31,4,1,3,1,350,2,0,0,1,2,1,3,0
02_B,1,2,4,31,5,0,3,0,0,1,1,584,1,3,1,1,1
02_B,1,2,4,31,6,0,3,0,0,2,2,610,1,1,1,1,0
02_B,1,2,4,31,7,1,3,2,250,2,0,0,1,2,1,3,0
02_B,1,2,4,31,8,0,3,0,0,2,2,544,1,3,1,3,2
02_B,1,2,4,31,9,0,3,0,0,2,2,549,1,1,1,2,0
02_B,1,2,4,31,10,0,3,0,0,2,2,556,1,1,1,3,0
02_B,1,2,4,31,11,0,3,0,0,1,1,666,1,1,1,1,0
02_B,1,2,4,31,12,0,3,0,0,1,1,587,1,1,1,2,0
02_B,1,2,4,32,1,0,3,0,0,1,1,495,1,3,5,1,0
02_B,1,2,4,32,2,0,3,0,0,2,2,565,1,1,1,1,0
02_B,1,2,4,32,3,0,3,0,0,2,2,558,1,1,1,3,0
02_B,1,2,4,32,4,1,4,2,300,1,1,540,2,2,2,1,0
02_B,1,2,4,32,5,0,4,0,0,1,1,626,1,3,5,3,2
02_B,1,2,4,32,6,1,3,1,350,2,0,0,1,2,1,1,0
02_B,1,2,4,32,7,0,3,0,0,2,2,650,1,3,1,2,1
02_B,1,2,4,32,8,0,3,0,0,1,1,509,1,1,1,1,0
02_B,1,2,4,32,9,1,3,2,250,2,0,0,1,2,1,1,0
02_B,1,2,4,32,10,1,3,1,400,2,2,667,2,4,2,3,2
02_B,1,2,4,32,11,0,3,0,0,1,1,516,1,3,5,1,1
02_B,1,2,4,32,12,0,3,0,0,1,1,555,1,1,1,3,0
02_B,1,2,5,33,1,1,3,1,250,2,2,773,2,4,5,1,99
02_B,1,2,5,33,2,1,1,1,200,2,0,0,1,4,5,2,1
02_B,1,2,5,33,3,0,1,0,0,1,1,612,1,3,1,1,1
02_B,1,2,5,33,4,1,2,2,300,1,0,0,1,2,1,3,0
02_B,1,2,5,33,5,0,2,0,0,2,2,664,1,3,1,1,2
02_B,1,2,5,33,6,0,2,0,0,2,2,648,1,1,1,2,0
02_B,1,2,5,33,7,0,2,0,0,2,2,690,1,1,1,2,0
02_B,1,2,5,33,8,1,1,2,350,2,0,0,1,2,1,2,0
02_B,1,2,5,33,9,0,1,0,0,2,2,625,1,3,1,3,2
02_B,1,2,5,33,10,0,1,0,0,1,1,683,1,1,1,1,0
02_B,1,2,5,33,11,0,1,0,0,1,1,808,2,1,2,2,0
02_B,1,2,5,33,12,1,1,2,400,2,0,0,1,2,5,1,0
02_B,1,2,5,34,1,0,1,0,0,1,1,580,1,3,5,1,2
02_B,1,2,5,34,2,0,1,0,0,1,1,605,1,1,1,2,0
02_B,1,2,5,34,3,0,1,0,0,2,2,606,1,1,1,1,0
02_B,1,2,5,34,4,1,3,1,200,2,0,0,1,2,1,3,0
02_B,1,2,5,34,5,1,1,1,250,2,0,0,1,4,1,2,1
02_B,1,2,5,34,6,0,1,0,0,2,2,694,1,3,1,2,1
02_B,1,2,5,34,7,0,1,0,0,1,1,660,1,1,1,1,0
02_B,1,2,5,34,8,0,1,0,0,1,1,656,1,1,1,3,0
02_B,1,2,5,34,9,0,1,0,0,1,1,664,1,1,1,2,0
02_B,1,2,5,34,10,1,2,2,450,1,1,640,2,2,2,3,0
02_B,1,2,5,34,11,0,2,0,0,2,2,705,2,3,5,1,2
02_B,1,2,5,34,12,0,2,0,0,1,1,656,1,1,5,1,0
02_B,1,1,5,35,1,0,32899472,0,0,2,2,566,1,3,5,1,99
02_B,1,1,5,35,2,0,32899472,0,0,1,1,583,1,1,1,1,0
02_B,1,1,5,35,3,0,32899472,0,0,1,1,598,1,1,1,3,0
02_B,1,1,5,35,4,0,32899472,0,0,2,2,631,1,1,1,1,0
02_B,1,1,5,35,5,0,32899472,0,0,1,1,598,1,1,1,1,0
02_B,1,1,5,35,6,0,32899472,0,0,1,1,580,1,1,1,3,0
02_B,1,1,5,35,7,0,32899472,0,0,1,1,706,2,1,2,2,0
02_B,1,1,5,35,8,0,32899472,0,0,2,2,543,1,1,5,1,0
02_B,1,1,5,35,9,0,32899472,0,0,1,1,627,1,1,1,1,0
02_B,1,1,5,35,10,0,32899472,0,0,1,1,565,1,1,1,2,0
02_B,1,1,5,35,11,0,32899472,0,0,2,2,592,1,1,1,1,0
02_B,1,1,5,35,12,0,32899472,0,0,1,1,623,1,1,1,1,0
02_B,1,1,5,36,1,0,32899472,0,0,1,1,571,1,3,5,1,0
02_B,1,1,5,36,2,0,32899472,0,0,1,1,534,1,1,1,3,0
02_B,1,1,5,36,3,0,32899472,0,0,2,2,513,1,1,1,1,0
02_B,1,1,5,36,4,0,32899472,0,0,1,1,567,1,1,1,1,0
02_B,1,1,5,36,5,0,32899472,0,0,1,1,607,1,1,1,2,0
02_B,1,1,5,36,6,0,32899472,0,0,1,1,500,1,1,1,3,0
02_B,1,1,5,36,7,0,32899472,0,0,1,1,547,1,1,1,3,0
02_B,1,1,5,36,8,0,32899472,0,0,1,1,558,1,1,1,3,0
02_B,1,1,5,36,9,0,32899472,0,0,1,1,537,1,1,1,2,0
02_B,1,1,5,36,10,0,32899472,0,0,1,1,628,1,1,1,2,0
02_B,1,1,5,36,11,0,32899472,0,0,1,1,553,1,1,1,2,0
02_B,1,1,5,36,12,0,32899472,0,0,1,1,576,1,1,1,2,0
02_B,1,2,5,37,1,0,2,0,0,1,1,479,1,3,5,1,0
02_B,1,2,5,37,2,1,3,1,250,2,0,0,1,2,1,1,0
02_B,1,2,5,37,3,0,3,0,0,2,2,615,1,3,1,3,1
02_B,1,2,5,37,4,0,3,0,0,2,2,568,1,1,1,2,0
02_B,1,2,5,37,5,0,3,0,0,1,1,598,1,1,1,1,0
02_B,1,2,5,37,6,0,3,0,0,2,2,704,2,1,2,1,0
02_B,1,2,5,37,7,1,1,1,300,2,2,496,2,2,5,2,0
02_B,1,2,5,37,8,0,1,0,0,2,2,535,1,3,5,3,1
02_B,1,2,5,37,9,0,1,0,0,2,2,850,2,1,2,3,0
02_B,1,2,5,37,10,0,1,0,0,2,2,584,1,1,5,2,0
02_B,1,2,5,37,11,0,1,0,0,1,1,626,1,1,1,1,0
02_B,1,2,5,37,12,0,1,0,0,2,2,608,1,1,1,1,0
02_B,1,1,5,38,1,0,32899472,0,0,2,2,526,1,3,5,1,0
02_B,1,1,5,38,2,0,32899472,0,0,2,2,548,1,1,1,3,0
02_B,1,1,5,38,3,0,32899472,0,0,2,2,531,1,1,1,2,0
02_B,1,1,5,38,4,0,32899472,0,0,2,2,578,1,1,1,2,0
02_B,1,1,5,38,5,0,32899472,0,0,2,2,543,1,1,1,3,0
02_B,1,1,5,38,6,0,32899472,0,0,2,2,546,1,1,1,2,0
02_B,1,1,5,38,7,0,32899472,0,0,1,1,581,1,1,1,1,0
02_B,1,1,5,38,8,0,32899472,0,0,1,1,612,1,1,1,2,0
02_B,1,1,5,38,9,0,32899472,0,0,1,1,556,1,1,1,2,0
02_B,1,1,5,38,10,0,32899472,0,0,1,1,595,1,1,1,2,0
02_B,1,1,5,38,11,0,32899472,0,0,2,1,523,3,1,4,1,0
02_B,1,1,5,38,12,0,32899472,0,0,1,1,608,1,1,5,1,0
02_B,1,2,5,39,1,0,1,0,0,2,2,524,1,3,5,1,0
02_B,1,2,5,39,2,0,1,0,0,1,1,624,1,1,1,1,0
02_B,1,2,5,39,3,0,1,0,0,1,1,631,1,1,1,2,0
02_B,1,2,5,39,4,0,1,0,0,2,2,620,1,1,1,1,0
02_B,1,2,5,39,5,1,3,1,250,2,0,0,1,2,1,3,0
02_B,1,2,5,39,6,0,3,0,0,1,1,597,1,3,1,1,1
02_B,1,2,5,39,7,1,1,1,250,2,0,0,1,2,1,1,0
02_B,1,2,5,39,8,0,1,0,0,1,1,581,1,3,1,1,1
02_B,1,2,5,39,9,0,1,0,0,1,1,608,1,1,1,2,0
02_B,1,2,5,39,10,1,2,2,400,1,1,606,2,2,2,2,0
02_B,1,2,5,39,11,0,2,0,0,1,1,563,1,3,5,3,2
02_B,1,2,5,39,12,0,2,0,0,1,1,642,1,1,1,2,0
02_B,1,1,5,40,1,0,32899472,0,0,1,1,526,1,3,5,1,0
02_B,1,1,5,40,2,0,32899472,0,0,1,1,572,1,1,1,3,0
02_B,1,1,5,40,3,0,32899472,0,0,1,1,586,1,1,1,2,0
02_B,1,1,5,40,4,0,32899472,0,0,1,1,583,1,1,1,2,0
02_B,1,1,5,40,5,0,32899472,0,0,2,2,558,1,1,1,1,0
02_B,1,1,5,40,6,0,32899472,0,0,2,2,559,1,1,1,3,0
02_B,1,1,5,40,7,0,32899472,0,0,1,1,600,1,1,1,1,0
02_B,1,1,5,40,8,0,32899472,0,0,2,2,552,1,1,1,1,0
02_B,1,1,5,40,9,0,32899472,0,0,1,1,583,1,1,1,1,0
02_B,1,1,5,40,10,0,32899472,0,0,2,2,630,1,1,1,1,0
02_B,1,1,5,40,11,0,32899472,0,0,1,1,678,1,1,1,1,0
02_B,1,1,5,40,12,0,32899472,0,0,2,2,781,2,1,2,1,0
02_B,1,1,6,41,1,0,32899472,0,0,2,2,596,1,3,5,1,99
02_B,1,1,6,41,2,0,32899472,0,0,1,1,611,1,1,1,1,0
02_B,1,1,6,41,3,0,32899472,0,0,2,2,585,1,1,1,1,0
02_B,1,1,6,41,4,0,32899472,0,0,1,1,584,1,1,1,1,0
02_B,1,1,6,41,5,0,32899472,0,0,2,2,543,1,1,1,1,0
02_B,1,1,6,41,6,0,32899472,0,0,2,2,607,1,1,1,2,0
02_B,1,1,6,41,7,0,32899472,0,0,1,1,582,1,1,1,1,0
02_B,1,1,6,41,8,0,32899472,0,0,2,2,554,1,1,1,1,0
02_B,1,1,6,41,9,0,32899472,0,0,2,2,564,1,1,1,3,0
02_B,1,1,6,41,10,0,32899472,0,0,1,1,606,1,1,1,1,0
02_B,1,1,6,41,11,0,32899472,0,0,1,1,601,1,1,1,3,0
02_B,1,1,6,41,12,0,32899472,0,0,1,1,614,1,1,1,2,0
02_B,1,2,6,42,1,0,32899472,0,0,1,1,495,1,3,5,1,99
02_B,1,2,6,42,2,0,32899472,0,0,2,2,512,1,1,1,1,0
02_B,1,2,6,42,3,0,32899472,0,0,1,1,579,1,1,1,1,0
02_B,1,2,6,42,4,0,32899472,0,0,1,1,604,1,1,1,2,0
02_B,1,2,6,42,5,1,3,2,300,2,2,483,2,2,2,1,0
02_B,1,2,6,42,6,0,3,0,0,2,2,490,1,3,5,2,2
02_B,1,2,6,42,7,0,3,0,0,1,1,602,1,1,1,1,0
02_B,1,2,6,42,8,0,3,0,0,2,2,602,1,1,1,1,0
02_B,1,2,6,42,9,0,3,0,0,1,1,543,1,1,1,1,0
02_B,1,2,6,42,10,0,3,0,0,1,1,736,2,1,2,2,0
02_B,1,2,6,42,11,0,3,0,0,1,1,512,1,1,5,3,0
02_B,1,2,6,42,12,0,3,0,0,2,2,544,1,1,1,1,0
02_B,1,1,6,43,1,0,32899472,0,0,2,2,507,1,3,5,1,0
02_B,1,1,6,43,2,0,32899472,0,0,2,2,520,1,1,1,3,0
02_B,1,1,6,43,3,0,32899472,0,0,1,1,584,1,1,1,1,0
02_B,1,1,6,43,4,0,32899472,0,0,1,1,578,1,1,1,3,0
02_B,1,1,6,43,5,0,32899472,0,0,2,2,594,1,1,1,1,0
02_B,1,1,6,43,6,0,32899472,0,0,2,2,595,1,1,1,2,0
02_B,1,1,6,43,7,0,32899472,0,0,2,2,657,1,1,1,2,0
02_B,1,1,6,43,8,0,32899472,0,0,2,2,655,1,1,1,3,0
02_B,1,1,6,43,9,0,32899472,0,0,1,1,655,1,1,1,1,0
02_B,1,1,6,43,10,0,32899472,0,0,1,1,654,1,1,1,3,0
02_B,1,1,6,43,11,0,32899472,0,0,2,2,645,1,1,1,1,0
02_B,1,1,6,43,12,0,32899472,0,0,1,1,734,2,1,2,1,0
02_B,1,2,6,44,1,1,3,2,250,2,0,0,1,4,5,1,0
02_B,1,2,6,44,2,0,3,0,0,2,2,552,1,3,1,2,2
02_B,1,2,6,44,3,0,3,0,0,2,2,642,1,1,1,3,0
02_B,1,2,6,44,4,1,4,1,250,1,0,0,1,2,1,1,0
02_B,1,2,6,44,5,0,4,0,0,1,1,588,1,3,1,2,1
02_B,1,2,6,44,6,0,4,0,0,1,1,627,1,1,1,2,0
02_B,1,2,6,44,7,0,4,0,0,2,2,564,1,1,1,1,0
02_B,1,2,6,44,8,0,4,0,0,1,1,660,1,1,1,1,0
02_B,1,2,6,44,9,0,4,0,0,1,1,592,1,1,1,3,0
02_B,1,2,6,44,10,0,4,0,0,2,2,565,1,1,1,1,0
02_B,1,2,6,44,11,0,4,0,0,1,1,645,1,1,1,1,0
02_B,1,2,6,44,12,0,4,0,0,1,1,611,1,1,1,2,0
02_B,1,1,6,45,1,0,32899472,0,0,1,1,595,1,3,5,1,0
02_B,1,1,6,45,2,0,32899472,0,0,1,1,594,1,1,1,2,0
02_B,1,1,6,45,3,0,32899472,0,0,2,2,549,1,1,1,1,0
02_B,1,1,6,45,4,0,32899472,0,0,1,1,591,1,1,1,1,0
02_B,1,1,6,45,5,0,32899472,0,0,2,2,578,1,1,1,1,0
02_B,1,1,6,45,6,0,32899472,0,0,1,1,585,1,1,1,1,0
02_B,1,1,6,45,7,0,32899472,0,0,1,1,628,1,1,1,2,0
02_B,1,1,6,45,8,0,32899472,0,0,1,1,531,1,1,1,3,0
02_B,1,1,6,45,9,0,32899472,0,0,1,1,548,1,1,1,3,0
02_B,1,1,6,45,10,0,32899472,0,0,2,2,584,1,1,1,1,0
02_B,1,1,6,45,11,0,32899472,0,0,2,2,527,1,1,1,3,0
02_B,1,1,6,45,12,0,32899472,0,0,2,2,541,1,1,1,2,0
02_B,1,1,6,46,1,0,32899472,0,0,1,1,585,1,3,5,1,0
02_B,1,1,6,46,2,0,32899472,0,0,1,1,596,1,1,1,2,0
02_B,1,1,6,46,3,0,32899472,0,0,2,2,539,1,1,1,1,0
02_B,1,1,6,46,4,0,32899472,0,0,2,2,544,1,1,1,3,0
02_B,1,1,6,46,5,0,32899472,0,0,2,2,593,1,1,1,2,0
02_B,1,1,6,46,6,0,32899472,0,0,1,1,533,1,1,1,1,0
02_B,1,1,6,46,7,0,32899472,0,0,1,1,533,1,1,1,2,0
02_B,1,1,6,46,8,0,32899472,0,0,1,1,609,1,1,1,2,0
02_B,1,1,6,46,9,0,32899472,0,0,1,1,578,1,1,1,2,0
02_B,1,1,6,46,10,0,32899472,0,0,2,2,664,1,1,1,1,0
02_B,1,1,6,46,11,0,32899472,0,0,2,2,625,1,1,1,3,0
02_B,1,1,6,46,12,0,32899472,0,0,2,2,566,1,1,1,3,0
02_B,1,2,6,47,1,0,4,0,0,2,2,625,1,3,5,1,0
02_B,1,2,6,47,2,0,4,0,0,2,2,587,1,1,1,2,0
02_B,1,2,6,47,3,1,3,2,300,2,2,563,2,2,2,3,0
02_B,1,2,6,47,4,0,3,0,0,1,1,488,1,3,5,1,2
02_B,1,2,6,47,5,1,4,1,250,1,0,0,1,2,1,2,0
02_B,1,2,6,47,6,1,4,2,250,1,0,0,1,4,1,3,1
02_B,1,2,6,47,7,0,4,0,0,1,1,649,1,3,1,2,2
02_B,1,2,6,47,8,0,4,0,0,2,2,511,1,1,1,1,0
02_B,1,2,6,47,9,0,4,0,0,2,2,537,1,1,1,3,0
02_B,1,2,6,47,10,0,4,0,0,2,2,546,1,1,1,2,0
02_B,1,2,6,47,11,0,4,0,0,1,1,564,1,1,1,1,0
02_B,1,2,6,47,12,1,1,1,300,2,0,0,1,2,1,1,0
02_B,1,2,6,48,1,1,3,2,300,2,2,510,2,4,5,1,1
02_B,1,2,6,48,2,0,3,0,0,1,1,576,1,3,5,1,2
02_B,1,2,6,48,3,0,3,0,0,2,2,619,1,1,1,1,0
02_B,1,2,6,48,4,0,3,0,0,1,1,628,1,1,1,1,0
02_B,1,2,6,48,5,0,3,0,0,2,2,650,1,1,1,1,0
02_B,1,2,6,48,6,1,4,1,300,1,1,577,2,2,2,1,0
02_B,1,2,6,48,7,0,4,0,0,1,1,608,1,3,5,2,1
02_B,1,2,6,48,8,0,4,0,0,1,1,615,1,1,1,2,0
02_B,1,2,6,48,9,0,4,0,0,2,2,557,1,1,1,1,0
02_B,1,2,6,48,10,1,4,2,250,1,0,0,1,2,1,1,0
02_B,1,2,6,48,11,0,4,0,0,1,1,537,1,3,1,2,2
02_B,1,2,6,48,12,0,4,0,0,2,2,564,1,1,1,1,0
02_B,1,1,7,49,1,0,32899464,0,0,1,1,554,1,3,5,1,99
02_B,1,1,7,49,2,0,32899464,0,0,1,1,594,1,1,1,3,0
02_B,1,1,7,49,3,0,32899464,0,0,1,1,543,1,1,1,2,0
02_B,1,1,7,49,4,0,32899464,0,0,1,1,562,1,1,1,2,0
02_B,1,1,7,49,5,0,32899464,0,0,1,1,551,1,1,1,3,0
02_B,1,1,7,49,6,0,32899464,0,0,2,2,599,1,1,1,1,0
02_B,1,1,7,49,7,0,32899464,0,0,1,1,598,1,1,1,1,0
02_B,1,1,7,49,8,0,32899464,0,0,2,2,577,1,1,1,1,0
02_B,1,1,7,49,9,0,32899464,0,0,1,1,597,1,1,1,1,0
02_B,1,1,7,49,10,0,32899464,0,0,2,2,539,1,1,1,1,0
02_B,1,1,7,49,11,0,32899464,0,0,2,2,562,1,1,1,3,0
02_B,1,1,7,49,12,0,32899464,0,0,2,2,572,1,1,1,3,0
02_B,1,1,7,50,1,0,32899464,0,0,2,2,497,1,3,5,1,0
02_B,1,1,7,50,2,0,32899464,0,0,2,2,465,1,1,1,3,0
02_B,1,1,7,50,3,0,32899464,0,0,1,1,568,1,1,1,1,0
02_B,1,1,7,50,4,0,32899464,0,0,1,1,535,1,1,1,3,0
02_B,1,1,7,50,5,0,32899464,0,0,1,1,581,1,1,1,2,0
02_B,1,1,7,50,6,0,32899464,0,0,2,2,476,1,1,1,1,0
02_B,1,1,7,50,7,0,32899464,0,0,2,2,544,1,1,1,2,0
02_B,1,1,7,50,8,0,32899464,0,0,2,2,585,1,1,1,3,0
02_B,1,1,7,50,9,0,32899464,0,0,2,2,562,1,1,1,2,0
02_B,1,1,7,50,10,0,32899464,0,0,2,2,572,1,1,1,2,0
02_B,1,1,7,50,11,0,32899464,0,0,2,2,594,1,1,1,2,0
02_B,1,1,7,50,12,0,32899464,0,0,2,2,601,1,1,1,2,0
02_B,1,2,7,51,1,0,32899464,0,0,1,1,602,1,3,5,1,99
02_B,1,2,7,51,2,0,32899464,0,0,2,2,553,1,1,1,1,0
02_B,1,2,7,51,3,0,32899464,0,0,1,1,572,1,1,1,1,0
02_B,1,2,7,51,4,0,32899464,0,0,2,2,618,1,1,1,1,0
02_B,1,2,7,51,5,0,32899464,0,0,2,2,525,1,1,1,2,0
02_B,1,2,7,51,6,0,32899464,0,0,2,2,554,1,1,1,3,0
02_B,1,2,7,51,7,0,32899464,0,0,1,1,647,1,1,1,1,0
02_B,1,2,7,51,8,0,32899464,0,0,1,1,625,1,1,1,3,0
02_B,1,2,7,51,9,1,1,2,300,2,2,738,2,2,2,1,0
02_B,1,2,7,51,10,1,4,2,250,1,0,0,1,4,5,1,2
02_B,1,2,7,51,11,1,2,2,300,1,0,0,1,4,1,2,2
02_B,1,2,7,51,12,1,1,1,250,2,0,0,1,4,1,1,2
02_B,1,2,7,52,1,0,1,0,0,1,1,612,1,3,5,1,1
02_B,1,2,7,52,2,1,1,2,350,2,2,539,2,2,2,1,0
02_B,1,2,7,52,3,0,1,0,0,1,1,538,1,3,5,1,2
02_B,1,2,7,52,4,0,1,0,0,1,1,532,1,1,1,3,0
02_B,1,2,7,52,5,0,1,0,0,2,2,594,1,1,1,1,0
02_B,1,2,7,52,6,1,4,2,300,1,1,510,2,2,2,1,0
02_B,1,2,7,52,7,0,4,0,0,2,2,557,1,3,5,1,2
02_B,1,2,7,52,8,0,4,0,0,2,2,554,1,1,1,2,0
02_B,1,2,7,52,9,0,4,0,0,2,2,597,1,1,1,2,0
02_B,1,2,7,52,10,0,4,0,0,1,1,650,1,1,1,1,0
02_B,1,2,7,52,11,1,2,2,250,1,0,0,1,2,1,2,0
02_B,1,2,7,52,12,0,2,0,0,1,1,541,1,3,1,3,2
02_B,1,2,7,53,1,0,2,0,0,2,2,574,1,3,5,1,0
02_B,1,2,7,53,2,0,2,0,0,2,2,562,1,1,1,3,0
02_B,1,2,7,53,3,0,2,0,0,2,2,521,1,1,1,2,0
02_B,1,2,7,53,4,1,1,2,300,2,2,490,2,2,2,3,0
02_B,1,2,7,53,5,0,1,0,0,1,1,566,1,3,5,1,2
02_B,1,2,7,53,6,0,1,0,0,2,2,589,1,1,1,1,0
02_B,1,2,7,53,7,1,4,2,250,1,0,0,1,2,1,1,0
02_B,1,2,7,53,8,0,4,0,0,1,1,603,1,3,1,3,2
02_B,1,2,7,53,9,0,4,0,0,1,1,608,1,1,1,2,0
02_B,1,2,7,53,10,1,2,2,300,1,1,558,2,2,2,3,0
02_B,1,2,7,53,11,0,2,0,0,2,2,548,1,3,5,1,2
02_B,1,2,7,53,12,0,2,0,0,1,1,606,1,1,1,1,0
02_B,1,2,7,54,1,0,2,0,0,1,1,585,1,3,5,1,0
02_B,1,2,7,54,2,0,2,0,0,1,1,571,1,1,1,3,0
02_B,1,2,7,54,3,1,1,2,250,2,2,662,2,2,2,1,0
02_B,1,2,7,54,4,0,1,0,0,2,2,750,2,3,5,2,2
02_B,1,2,7,54,5,0,1,0,0,2,2,515,1,1,5,2,0
02_B,1,2,7,54,6,0,1,0,0,1,1,841,2,1,2,1,0
02_B,1,2,7,54,7,0,1,0,0,2,2,555,1,1,5,1,0
02_B,1,2,7,54,8,1,4,2,200,1,0,0,1,2,1,1,0
02_B,1,2,7,54,9,1,2,2,250,1,1,471,2,4,2,2,2
02_B,1,2,7,54,10,1,1,1,250,2,0,0,1,4,5,1,2
02_B,1,2,7,54,11,0,1,0,0,2,2,551,1,3,1,2,1
02_B,1,2,7,54,12,1,3,1,300,2,0,0,1,2,1,3,0
02_B,1,1,7,55,1,0,32899464,0,0,1,1,543,1,3,5,1,0
02_B,1,1,7,55,2,0,32899464,0,0,1,1,560,1,1,1,3,0
02_B,1,1,7,55,3,0,32899464,0,0,2,2,536,1,1,1,1,0
02_B,1,1,7,55,4,0,32899464,0,0,1,1,596,1,1,1,1,0
02_B,1,1,7,55,5,0,32899464,0,0,1,1,686,1,1,1,2,0
02_B,1,1,7,55,6,0,32899464,0,0,2,2,572,1,1,1,1,0
02_B,1,1,7,55,7,0,32899464,0,0,2,2,579,1,1,1,2,0
02_B,1,1,7,55,8,0,32899464,0,0,1,1,615,1,1,1,1,0
02_B,1,1,7,55,9,0,32899464,0,0,1,1,565,1,1,1,3,0
02_B,1,1,7,55,10,0,32899464,0,0,2,2,557,1,1,1,1,0
02_B,1,1,7,55,11,0,32899464,0,0,2,2,539,1,1,1,3,0
02_B,1,1,7,55,12,0,32899464,0,0,1,1,632,1,1,1,1,0
02_B,1,1,7,56,1,0,32899464,0,0,1,1,622,1,3,5,1,0
02_B,1,1,7,56,2,0,32899464,0,0,2,2,544,1,1,1,1,0
02_B,1,1,7,56,3,0,32899464,0,0,2,2,554,1,1,1,2,0
02_B,1,1,7,56,4,0,32899464,0,0,2,2,633,1,1,1,2,0
02_B,1,1,7,56,5,0,32899464,0,0,1,1,558,1,1,1,1,0
02_B,1,1,7,56,6,0,32899464,0,0,1,1,564,1,1,1,3,0
02_B,1,1,7,56,7,0,32899464,0,0,1,1,576,1,1,1,3,0
02_B,1,1,7,56,8,0,32899464,0,0,1,1,616,1,1,1,2,0
02_B,1,1,7,56,9,0,32899464,0,0,1,1,573,1,1,1,3,0
02_B,1,1,7,56,10,0,32899464,0,0,1,1,603,1,1,1,2,0
02_B,1,1,7,56,11,0,32899464,0,0,2,2,647,1,1,1,1,0
02_B,1,1,7,56,12,0,32899464,0,0,1,1,621,1,1,1,1,0
02_B,1,2,8,57,1,0,32899472,0,0,1,1,664,1,3,5,1,99
02_B,1,2,8,57,2,0,32899472,0,0,1,1,554,1,1,1,2,0
02_B,1,2,8,57,3,0,32899472,0,0,1,1,614,1,1,1,3,0
02_B,1,2,8,57,4,1,2,2,300,1,1,589,2,2,2,3,0
02_B,1,2,8,57,5,0,2,0,0,1,1,564,1,3,5,2,2
02_B,1,2,8,57,6,1,3,2,250,2,0,0,1,2,1,1,0
02_B,1,2,8,57,7,0,3,0,0,2,2,531,1,3,1,2,2
02_B,1,2,8,57,8,1,3,1,250,2,0,0,1,2,1,2,0
02_B,1,2,8,57,9,0,3,0,0,1,1,569,1,3,1,1,1
02_B,1,2,8,57,10,0,3,0,0,1,1,635,1,1,1,3,0
02_B,1,2,8,57,11,1,4,2,300,1,1,570,2,2,2,2,0
02_B,1,2,8,57,12,1,1,2,250,2,0,0,1,4,5,1,2
02_B,1,2,8,58,1,0,1,0,0,1,1,578,1,3,5,1,2
02_B,1,2,8,58,2,1,2,2,300,1,1,530,2,2,2,3,0
02_B,1,2,8,58,3,0,2,0,0,2,2,582,1,3,5,1,2
02_B,1,2,8,58,4,0,2,0,0,1,1,629,1,1,1,1,0
02_B,1,2,8,58,5,0,2,0,0,2,2,560,1,1,1,1,0
02_B,1,2,8,58,6,1,3,2,250,2,0,0,1,2,1,3,0
02_B,1,2,8,58,7,0,3,0,0,2,2,627,1,3,1,3,2
02_B,1,2,8,58,8,0,3,0,0,1,1,641,1,1,1,1,0
02_B,1,2,8,58,9,0,3,0,0,2,2,657,1,1,1,1,0
02_B,1,2,8,58,10,1,3,1,250,2,0,0,1,2,1,2,0
02_B,1,2,8,58,11,0,3,0,0,1,1,591,1,3,1,1,1
02_B,1,2,8,58,12,0,3,0,0,2,2,639,1,1,1,1,0
02_B,1,1,8,59,1,0,32899464,0,0,1,1,538,1,3,5,1,99
02_B,1,1,8,59,2,0,32899464,0,0,2,2,533,1,1,1,1,0
02_B,1,1,8,59,3,0,32899464,0,0,1,1,594,1,1,1,1,0
02_B,1,1,8,59,4,0,32899464,0,0,1,1,610,1,1,1,3,0
02_B,1,1,8,59,5,0,32899464,0,0,2,2,594,1,1,1,1,0
02_B,1,1,8,59,6,0,32899464,0,0,2,2,602,1,1,1,3,0
02_B,1,1,8,59,7,0,32899464,0,0,2,2,584,1,1,1,3,0
02_B,1,1,8,59,8,0,32899464,0,0,1,1,617,1,1,1,1,0
02_B,1,1,8,59,9,0,32899464,0,0,1,1,652,1,1,1,2,0
02_B,1,1,8,59,10,0,32899464,0,0,1,1,666,1,1,1,2,0
02_B,1,1,8,59,11,0,32899464,0,0,2,2,652,1,1,1,1,0
02_B,1,1,8,59,12,0,32899464,0,0,1,1,684,1,1,1,1,0
02_B,1,2,8,60,1,0,3,0,0,2,2,568,1,3,5,1,0
02_B,1,2,8,60,2,0,3,0,0,2,2,547,1,1,1,2,0
02_B,1,2,8,60,3,0,3,0,0,1,1,598,1,1,1,1,0
02_B,1,2,8,60,4,0,3,0,0,2,2,592,1,1,1,1,0
